HD,"2019-05-09 15:32:00",194.33,194.33,194.22,194.3,5724
HD,"2019-05-09 15:31:00",194.135,194.32,194.105,194.32,6892
HD,"2019-05-09 15:30:00",193.87,194.155,193.87,194.09,7994
HD,"2019-05-09 15:29:00",193.77,193.86,193.77,193.8341,7626
HD,"2019-05-09 15:28:00",193.76,193.76,193.73,193.73,3084
HD,"2019-05-09 15:27:00",193.64,193.75,193.64,193.73,6012
HD,"2019-05-09 15:26:00",193.53,193.61,193.53,193.605,3321
HD,"2019-05-09 15:25:00",193.59,193.6,193.51,193.51,3382
HD,"2019-05-09 15:24:00",193.66,193.66,193.57,193.57,3162
HD,"2019-05-09 15:23:00",193.68,193.695,193.6,193.64,5090
HD,"2019-05-09 15:22:00",193.73,193.78,193.73,193.74,2724
HD,"2019-05-09 15:21:00",193.7561,193.7642,193.68,193.72,3021
HD,"2019-05-09 15:20:00",193.65,193.74,193.63,193.71,7540
HD,"2019-05-09 15:19:00",193.58,193.59,193.48,193.54,3805
HD,"2019-05-09 15:18:00",193.72,193.72,193.57,193.615,0
HD,"2019-05-09 15:17:00",193.78,193.82,193.68,193.695,3683
HD,"2019-05-09 15:16:00",193.69,193.74,193.68,193.7352,3610
HD,"2019-05-09 15:15:00",193.685,193.75,193.59,193.75,4925
HD,"2019-05-09 15:14:00",193.75,193.77,193.65,193.66,3089
HD,"2019-05-09 15:13:00",193.62,193.75,193.59,193.75,4485
HD,"2019-05-09 15:12:00",193.5,193.61,193.5,193.61,3849
HD,"2019-05-09 15:11:00",193.32,193.47,193.32,193.45,3738
HD,"2019-05-09 15:10:00",193.44,193.58,193.36,193.36,3858
HD,"2019-05-09 15:09:00",193.59,193.59,193.41,193.48,6531
HD,"2019-05-09 15:08:00",193.6737,193.6737,193.54,193.54,5594
HD,"2019-05-09 15:07:00",193.735,193.735,193.68,193.73,12058
HD,"2019-05-09 15:06:00",193.6,193.78,193.6,193.74,5043
HD,"2019-05-09 15:05:00",193.73,193.73,193.67,193.67,2629
HD,"2019-05-09 15:04:00",193.77,193.83,193.73,193.73,4884
HD,"2019-05-09 15:03:00",193.63,193.74,193.61,193.68,3640
HD,"2019-05-09 15:02:00",193.79,193.805,193.69,193.71,6002
HD,"2019-05-09 15:01:00",193.98,194.05,193.84,193.84,5781
HD,"2019-05-09 15:00:00",194.086,194.086,193.93,194.01,8808
HD,"2019-05-09 14:59:00",194.18,194.18,194.06,194.1,3806
HD,"2019-05-09 14:58:00",194.285,194.285,194.23,194.23,891
HD,"2019-05-09 14:57:00",194.28,194.325,194.26,194.29,3228
HD,"2019-05-09 14:56:00",194.36,194.45,194.34,194.36,4708
HD,"2019-05-09 14:55:00",194.47,194.48,194.3974,194.425,2569
HD,"2019-05-09 14:54:00",194.48,194.56,194.44,194.44,3392
HD,"2019-05-09 14:53:00",194.43,194.46,194.4,194.46,2246
HD,"2019-05-09 14:52:00",194.46,194.462,194.39,194.43,3787
HD,"2019-05-09 14:51:00",194.345,194.44,194.345,194.44,4038
HD,"2019-05-09 14:50:00",194.41,194.41,194.3,194.35,4259
HD,"2019-05-09 14:49:00",194.42,194.44,194.36,194.37,3317
HD,"2019-05-09 14:48:00",194.465,194.4745,194.34,194.37,2841
HD,"2019-05-09 14:47:00",194.41,194.4785,194.395,194.46,2899
HD,"2019-05-09 14:46:00",194.47,194.505,194.37,194.43,5205
HD,"2019-05-09 14:45:00",194.6421,194.67,194.48,194.48,2806
HD,"2019-05-09 14:44:00",194.6594,194.6594,194.6,194.62,3729
HD,"2019-05-09 14:43:00",194.51,194.627,194.51,194.627,8706
HD,"2019-05-09 14:42:00",194.52,194.62,194.48,194.55,5389
HD,"2019-05-09 14:41:00",194.42,194.52,194.41,194.52,4533
HD,"2019-05-09 14:40:00",194.52,194.5599,194.41,194.42,3635
HD,"2019-05-09 14:39:00",194.63,194.64,194.584,194.59,5307
HD,"2019-05-09 14:38:00",194.65,194.68,194.61,194.64,4936
HD,"2019-05-09 14:37:00",194.76,194.76,194.61,194.61,1977
HD,"2019-05-09 14:36:00",194.65,194.745,194.65,194.68,2312
HD,"2019-05-09 14:35:00",194.62,194.62,194.54,194.58,5661
HD,"2019-05-09 14:34:00",194.5797,194.65,194.537,194.65,2161
HD,"2019-05-09 14:33:00",194.41,194.57,194.41,194.52,5782
HD,"2019-05-09 14:32:00",194.44,194.44,194.39,194.39,1065
HD,"2019-05-09 14:31:00",194.3059,194.4599,194.28,194.43,2705
HD,"2019-05-09 14:30:00",194.31,194.315,194.28,194.315,1088
HD,"2019-05-09 14:29:00",194.312,194.32,194.275,194.32,5708
HD,"2019-05-09 14:28:00",194.22,194.33,194.18,194.27,4073
HD,"2019-05-09 14:27:00",194.33,194.33,194.14,194.16,2158
HD,"2019-05-09 14:26:00",194.475,194.475,194.33,194.33,4561
HD,"2019-05-09 14:25:00",194.55,194.61,194.4572,194.4572,4417
HD,"2019-05-09 14:24:00",194.57,194.58,194.5367,194.5405,1723
HD,"2019-05-09 14:23:00",194.63,194.65,194.56,194.62,5131
HD,"2019-05-09 14:22:00",194.7902,194.7902,194.63,194.63,2002
HD,"2019-05-09 14:21:00",194.57,194.77,194.57,194.77,3529
HD,"2019-05-09 14:20:00",194.66,194.66,194.6,194.6,1810
HD,"2019-05-09 14:19:00",194.69,194.69,194.61,194.66,2221
HD,"2019-05-09 14:18:00",194.6476,194.7237,194.6455,194.7237,4207
HD,"2019-05-09 14:16:00",194.5,194.59,194.49,194.55,5988
HD,"2019-05-09 14:14:00",194.26,194.32,194.18,194.285,10738
HD,"2019-05-09 14:12:00",194.2896,194.31,194.23,194.25,6803
HD,"2019-05-09 14:10:00",194.27,194.27,194.27,194.27,3350
HD,"2019-05-09 14:08:00",194.1801,194.19,194.02,194.19,11381
HD,"2019-05-09 14:06:00",194.305,194.305,194.27,194.27,3605
HD,"2019-05-09 14:04:00",194.307,194.34,194.27,194.34,5472
HD,"2019-05-09 14:03:00",194.66,194.69,194.56,194.56,1490
HD,"2019-05-09 14:02:00",194.63,194.68,194.61,194.68,3014
HD,"2019-05-09 14:01:00",194.455,194.63,194.45,194.63,4008
HD,"2019-05-09 14:00:00",194.45,194.45,194.43,194.43,1088
HD,"2019-05-09 13:59:00",194.53,194.5345,194.35,194.46,2138
HD,"2019-05-09 13:58:00",194.53,194.59,194.49,194.56,2112
HD,"2019-05-09 13:57:00",194.47,194.53,194.4551,194.5043,2601
HD,"2019-05-09 13:56:00",194.54,194.54,194.47,194.47,1592
HD,"2019-05-09 13:55:00",194.74,194.74,194.46,194.6,15313
HD,"2019-05-09 13:54:00",194.83,194.83,194.67,194.67,3137
HD,"2019-05-09 13:53:00",194.735,194.91,194.735,194.86,3823
HD,"2019-05-09 13:52:00",194.875,194.875,194.68,194.68,5188
HD,"2019-05-09 13:51:00",195.03,195.03,194.85,194.86,3207
HD,"2019-05-09 13:50:00",194.78,195.077,194.76,195.0339,8298
HD,"2019-05-09 13:49:00",194.6024,194.77,194.57,194.74,3702
HD,"2019-05-09 13:48:00",194.59,194.63,194.56,194.56,1263
HD,"2019-05-09 13:47:00",194.52,194.58,194.52,194.53,1802
HD,"2019-05-09 13:46:00",194.505,194.66,194.505,194.58,1189
